id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,DECISION
85094,322716,Brooklyn,40.66966,-73.94735,79,15,11,0.11,5,179,Yes
86215,327900,Manhattan,40.71965,-73.98766,150,2,151,1.51,2,52,No
89427,116599,Brooklyn,40.68613,-73.96536,650,5,0,,3,365,Yes
89621,209460,Brooklyn,40.68048,-73.94911,90,3,218,2.26,4,324,No
93313,25183,Brooklyn,40.68314,-73.93963,120,2,75,0.76,2,237,No
94035,35375,Queens,40.75961,-73.91117,80,1,42,1.21,2,365,Yes
94209,503800,Brooklyn,40.67473,-73.94494,100,90,0,,1,365,Yes
94477,478395,Brooklyn,40.69305,-73.93185,175,2,370,3.74,1,204,Yes
94783,473113,Brooklyn,40.67174,-73.95663,120,5,104,1.04,1,272,No
95747,509341,Brooklyn,40.71055,-73.95098,140,7,13,0.13,1,0,Yes
95883,509918,Brooklyn,40.69465,-73.95458,200,5,4,0.07,1,9,No
96471,116599,Brooklyn,40.68413,-73.96542,165,4,11,0.11,3,365,No
98330,31374,Manhattan,40.73877,-73.97707,125,4,1,0.01,3,181,Yes
98663,520279,Manhattan,40.74893,-73.99544,130,30,19,0.19,1,189,Yes
99070,522065,Manhattan,40.79406,-73.94102,65,7,131,1.31,2,0,Yes
99085,522164,Brooklyn,40.68795,-73.97332,123,30,15,0.15,1,189,No
100002,523218,Manhattan,40.85295,-73.93361,67,2,136,1.37,1,296,Yes
100184,526653,Queens,40.72413,-73.76133,50,1,43,0.45,1,88,No
100186,526805,Brooklyn,40.66918,-73.99187,130,7,98,0.99,1,35,No
101053,530032,Brooklyn,40.71125,-73.95613,100,3,31,0.31,1,0,Yes
102995,178043,Manhattan,40.78558,-73.9696,212,21,45,0.46,1,35,Yes
103161,465278,Brooklyn,40.71577,-73.96053,190,3,124,1.76,1,359,Yes
103311,417504,Brooklyn,40.73861,-73.95485,599,3,9,0.09,28,60,No
103806,251176,Manhattan,40.72577,-73.98745,249,5,166,1.68,2,365,Yes
105469,547386,Queens,40.58615,-73.81245,70,27,13,0.13,1,335,No
105510,322716,Brooklyn,40.67086,-73.94872,100,30,15,0.16,5,282,No
106363,551055,Manhattan,40.82773,-73.95231,60,3,380,3.83,2,247,Yes
106647,552679,Brooklyn,40.68505,-73.95684,135,2,86,0.87,1,102,Yes
107630,306739,Brooklyn,40.72911,-73.95493,175,3,248,2.53,3,274,Yes
107895,3088389,Manhattan,40.77944,-73.98567,120,5,49,0.56,1,201,No
110739,568568,Manhattan,40.74503,-73.98876,169,18,54,0.57,1,98,Yes
112100,572527,Brooklyn,40.67539,-73.96093,165,7,3,0.03,1,157,No
112304,573316,Manhattan,40.8054,-73.95189,90,1,1,0.02,1,0,No
112359,571952,Manhattan,40.78491,-73.9508,225,2,56,0.57,1,312,Yes
112435,181376,Brooklyn,40.69088,-73.97307,95,2,163,1.66,2,331,Yes
113265,314582,Brooklyn,40.67555,-73.95057,55,2,247,2.51,2,275,Yes
113945,275582,Manhattan,40.75835,-73.99193,85,10,116,1.17,1,174,No
114123,579495,Brooklyn,40.66527,-73.9886,199,14,27,0.28,2,223,Yes
114229,314941,Manhattan,40.71895,-73.99434,211,1,52,0.6,3,361,No
114969,582598,Manhattan,40.75579,-73.96699,145,6,39,0.4,1,0,No
115535,567187,Manhattan,40.82399,-73.95328,65,14,35,0.35,1,283,Yes
115678,127772,Manhattan,40.81822,-73.94095,99,1,320,3.23,1,220,Yes
115748,585166,Queens,40.76434,-73.92132,110,4,30,0.32,1,363,Yes
116940,209460,Brooklyn,40.67705,-73.94925,80,3,225,2.27,4,315,No
117425,593115,Brooklyn,40.69263,-73.99438,150,30,95,0.96,1,281,Yes
118061,2248897,Brooklyn,40.68448,-73.92747,110,4,70,0.75,1,283,No
118430,585458,Manhattan,40.74412,-74.00208,290,2,35,0.36,1,20,No
118680,599354,Manhattan,40.73067,-73.98702,87,2,0,,1,0,Yes
120362,138069,Brooklyn,40.70665,-73.94061,190,4,50,0.51,1,331,Yes
121687,262812,Brooklyn,40.72063,-73.95952,200,2,29,0.31,1,36,Yes
121861,611716,Brooklyn,40.67644,-73.98082,165,2,23,0.23,2,7,No
123784,617990,Manhattan,40.80481,-73.94794,110,2,142,1.44,2,301,Yes
125053,622460,Manhattan,40.72533,-73.99143,395,2,70,0.73,1,170,No
125163,622855,Brooklyn,40.68569,-73.93038,99,2,38,0.54,2,307,No
125594,308652,Brooklyn,40.64302,-73.97255,39,1,82,0.94,2,365,Yes
126443,627217,Manhattan,40.72939,-73.98857,189,2,403,4.1,3,201,Yes
126816,620288,Manhattan,40.79918,-73.96607,85,1,3,0.03,1,0,Yes
127387,23276,Brooklyn,40.66862,-73.9926,260,30,3,0.03,1,316,No
128975,256161,Manhattan,40.81333,-73.94453,122,1,116,1.18,5,271,Yes
131154,275563,Brooklyn,40.72473,-73.95199,165,2,175,1.79,1,139,No
132516,85330,Queens,40.70925,-73.85262,97,3,28,1.21,3,209,No
132570,651390,Manhattan,40.73215,-74.00922,170,4,24,0.25,1,0,Yes
132695,507186,Brooklyn,40.71109,-73.94332,125,2,15,0.15,1,0,Yes
133025,653405,Manhattan,40.7463,-73.97926,130,4,105,1.07,1,193,Yes
134934,652842,Brooklyn,40.71823,-73.95849,225,10,22,0.38,1,52,No
135393,663764,Brooklyn,40.651,-73.94886,50,2,263,2.69,2,136,Yes
135465,663879,Brooklyn,40.68626,-73.97598,170,3,86,0.91,2,286,No
135706,665013,Manhattan,40.74488,-74.001,132,4,10,0.1,1,0,No
136493,663384,Brooklyn,40.67632,-73.97616,250,7,18,0.21,1,18,Yes
138216,674970,Brooklyn,40.72212,-73.94254,141,5,8,0.21,1,9,Yes
139624,680818,Brooklyn,40.67456,-73.95151,64,20,70,0.73,1,3,Yes
140133,622866,Brooklyn,40.71363,-73.96019,249,3,150,1.55,1,277,No
140425,683975,Brooklyn,40.6755,-73.95878,79,2,115,1.18,1,0,Yes
140973,686147,Manhattan,40.72274,-73.97581,185,2,69,0.71,1,233,No
141154,686768,Brooklyn,40.6858,-73.9828,120,3,232,2.41,1,221,No
141335,687361,Brooklyn,40.67535,-73.97654,495,1,35,0.41,1,355,Yes
141890,689661,Manhattan,40.72255,-73.99346,375,3,18,0.21,1,0,Yes
141984,630453,Manhattan,40.72094,-73.99706,175,3,68,0.69,1,277,Yes
142069,277747,Manhattan,40.72485,-73.97813,150,4,22,0.23,1,0,No
144087,616825,Manhattan,40.80473,-73.9532,259,8,17,0.17,1,343,Yes
144148,299755,Manhattan,40.72217,-73.98419,96,1,34,0.58,1,0,No
145064,404424,Brooklyn,40.71943,-73.9565,145,7,8,0.08,1,0,No
145188,703156,Manhattan,40.74249,-74.00329,200,4,0,,1,0,Yes
145994,706418,Manhattan,40.79264,-73.97294,95,5,2,0.08,1,0,Yes
146754,709434,Brooklyn,40.65749,-73.97675,250,4,52,0.72,1,188,Yes
147586,709334,Manhattan,40.80474,-73.94688,295,2,74,0.76,2,264,No
148201,715807,Manhattan,40.72831,-74.00177,175,3,18,0.19,1,0,Yes
148259,716064,Brooklyn,40.71541,-73.94144,451,2,72,0.86,1,331,No
148825,718349,Manhattan,40.79765,-73.96245,165,2,191,2.18,1,236,No
149287,720320,Manhattan,40.78508,-73.95332,250,4,0,,1,0,Yes
149777,716306,Bronx,40.89747,-73.8639,77,1,197,2.49,1,309,Yes
150804,726333,Manhattan,40.72008,-73.98404,250,4,19,0.2,1,0,Yes
151199,722320,Queens,40.75725,-73.91098,129,1,414,4.34,1,245,No
151478,216191,Brooklyn,40.7102,-73.94495,98,2,8,0.09,4,0,Yes
152071,731855,Brooklyn,40.67359,-73.97904,150,2,0,,1,8,No
152078,731904,Manhattan,40.72674,-73.9782,95,7,25,0.3,1,359,No
152259,256161,Manhattan,40.81156,-73.94571,55,3,119,1.22,5,333,Yes
152263,732535,Manhattan,40.80497,-73.95016,300,2,203,2.14,3,258,Yes
152520,733894,Queens,40.7385,-73.91806,42,40,53,0.55,3,236,Yes
153405,737585,Brooklyn,40.72937,-73.95671,125,2,104,1.09,1,22,No
153780,739499,Manhattan,40.72587,-73.98438,175,3,175,1.8,1,236,Yes
154934,745069,Manhattan,40.82426,-73.9463,75,3,38,0.42,3,365,No
155296,656841,Brooklyn,40.71624,-73.96272,255,45,39,0.5,1,89,No
157673,757166,Brooklyn,40.68101,-73.94081,72,31,88,0.91,1,164,Yes
158061,758441,Brooklyn,40.68669,-73.91989,165,1,27,0.28,4,311,Yes
158176,573065,Brooklyn,40.71534,-73.95914,165,5,117,1.28,1,23,Yes
158290,759583,Brooklyn,40.68288,-73.96024,75,3,43,0.44,2,365,No
158913,762563,Brooklyn,40.72489,-73.95494,130,5,4,0.05,1,0,Yes
158955,465589,Brooklyn,40.70867,-73.94284,139,2,385,4,1,222,No
159749,54275,Brooklyn,40.67963,-73.93908,88,1,64,0.68,3,238,No
159815,54275,Brooklyn,40.6798,-73.93908,80,1,39,0.41,3,218,Yes
159913,759883,Manhattan,40.74346,-73.99882,150,2,37,1.79,1,0,Yes
160609,769247,Manhattan,40.77724,-73.98109,200,3,10,0.12,1,0,Yes
160994,770831,Manhattan,40.72972,-73.97995,200,2,103,1.08,1,235,No
161366,733894,Queens,40.74102,-73.91681,42,40,41,0.43,3,246,Yes
161394,772300,Brooklyn,40.71309,-73.94128,90,6,3,0.03,1,0,No
161996,1856604,Manhattan,40.83096,-73.94633,295,3,227,2.33,1,247,No
162493,776490,Brooklyn,40.71323,-73.95745,450,5,37,0.79,1,15,Yes
162508,776645,Brooklyn,40.67212,-73.9506,130,2,29,0.35,1,119,Yes
163627,242506,Brooklyn,40.71023,-73.96665,89,3,205,2.31,3,0,Yes
163809,781647,Manhattan,40.80523,-73.95139,198,5,42,0.44,2,234,No
163814,627217,Manhattan,40.72636,-73.98917,99,2,280,2.92,3,257,Yes
163836,32169,Brooklyn,40.72185,-73.93956,46,4,86,0.89,3,350,No
164989,69439,Manhattan,40.72351,-73.99683,140,2,54,0.56,1,221,No
165080,787273,Brooklyn,40.6809,-73.99233,500,7,7,0.07,1,0,Yes
165461,867225,Manhattan,40.80525,-73.95916,75,5,57,0.59,2,201,Yes
165824,733894,Queens,40.74,-73.91901,33,44,31,0.32,3,161,Yes
166006,791287,Manhattan,40.80006,-73.96049,250,31,188,1.94,1,259,No
166172,792159,Brooklyn,40.70283,-73.92131,60,3,480,6.7,1,0,Yes
166541,793620,Manhattan,40.84468,-73.94303,75,2,34,0.35,1,222,No
166983,795640,Brooklyn,40.68252,-73.99619,350,5,6,0.06,1,0,No
167013,306605,Manhattan,40.74342,-73.99483,205,9,3,0.04,2,76,Yes
167017,795889,Brooklyn,40.67853,-73.98089,219,5,2,0.03,1,0,Yes
167222,22486,Brooklyn,40.6788,-73.97643,60,1,20,0.21,6,258,Yes
167482,789257,Manhattan,40.77886,-73.98042,185,2,129,1.33,1,14,No
168084,800982,Manhattan,40.72578,-73.97879,190,3,147,1.6,1,27,Yes
168123,720558,Brooklyn,40.66085,-73.98537,105,28,101,1.06,1,167,No
168546,803086,Manhattan,40.80113,-73.94503,250,2,11,0.12,2,68,No
168810,747698,Manhattan,40.78569,-73.97581,175,65,11,0.12,1,358,Yes
169002,805344,Manhattan,40.82411,-73.94934,65,2,41,0.43,2,59,Yes
169152,806112,Brooklyn,40.68131,-73.95332,75,2,87,1.09,1,0,Yes
169306,806214,Bronx,40.85811,-73.90675,37,4,117,1.21,1,232,No
169464,806774,Brooklyn,40.70667,-73.96524,85,2,86,0.89,2,15,Yes
169483,807642,Brooklyn,40.60452,-73.97103,106,7,0,,2,0,No
170420,812814,Manhattan,40.7932,-73.94007,79,2,15,0.16,1,0,No
170761,67778,Brooklyn,40.68768,-73.97611,85,2,35,0.55,2,161,Yes
171776,803086,Manhattan,40.80224,-73.94558,170,2,17,0.18,2,88,Yes
172700,302772,Manhattan,40.71473,-73.98842,115,3,3,0.04,2,337,Yes
172870,781647,Manhattan,40.80518,-73.95359,89,5,43,0.47,2,247,No
173072,826192,Manhattan,40.80827,-73.95329,49,3,168,4.6,1,248,Yes
173151,826459,Brooklyn,40.72901,-73.95812,91,3,241,2.49,1,287,No
173742,829652,Manhattan,40.73476,-73.98452,400,2,105,1.13,1,304,No
174527,833926,Brooklyn,40.69055,-73.92357,150,2,11,0.46,1,0,Yes
174966,836168,Manhattan,40.7735,-73.98697,2000,30,30,0.33,11,0,Yes
176135,842125,Brooklyn,40.67505,-73.95969,97,3,31,0.32,1,193,Yes
176653,844862,Manhattan,40.72974,-73.98201,100,4,49,0.51,2,43,No
176962,846309,Brooklyn,40.70925,-73.95425,179,4,23,0.24,1,25,Yes
177421,848748,Brooklyn,40.72315,-73.95226,500,2,20,0.21,2,127,No
177495,848960,Manhattan,40.73939,-73.99612,429,10,18,0.9,1,0,No
177606,849492,Manhattan,40.74112,-73.97686,189,6,90,0.95,1,303,Yes
179670,21475,Manhattan,40.72019,-73.98217,120,2,99,1.04,1,345,Yes
179741,314941,Manhattan,40.72133,-73.99666,300,1,6,0.06,3,115,Yes
180507,864735,Queens,40.75744,-73.92163,107,30,21,0.22,8,200,No
180792,864735,Queens,40.75695,-73.9202,95,30,24,0.26,8,271,Yes
181972,872121,Manhattan,40.8296,-73.94651,199,2,111,1.17,1,12,No
182069,39260,Manhattan,40.79056,-73.9468,120,2,86,0.91,1,268,No
182095,872805,Manhattan,40.73631,-73.99977,199,15,66,0.69,2,89,Yes
182177,873273,Bronx,40.86466,-73.85709,125,2,271,2.84,2,347,Yes
182649,876054,Brooklyn,40.71312,-73.96199,70,2,227,2.4,1,37,Yes
185266,889106,Brooklyn,40.71297,-73.94336,75,4,80,1.55,1,0,No
187488,871727,Manhattan,40.73712,-74.00166,100,30,5,0.07,1,359,Yes
187566,279078,Brooklyn,40.69242,-73.95097,99,2,187,1.97,2,287,No
187986,904833,Manhattan,40.73862,-73.99758,250,1,2,0.02,1,0,No
188146,906200,Brooklyn,40.7158,-73.95803,350,6,1,0.02,1,233,Yes
188661,909146,Brooklyn,40.68262,-73.97299,170,3,67,0.7,1,129,Yes
188674,909234,Manhattan,40.73217,-73.98801,165,1,63,0.68,1,0,Yes
189135,179020,Manhattan,40.76311,-73.99388,99,1,89,1,1,353,No
189181,912541,Manhattan,40.74695,-74.00454,255,4,1,0.02,1,365,Yes
189732,489400,Brooklyn,40.67497,-73.87305,169,3,177,1.86,1,297,No
189787,915640,Brooklyn,40.66788,-73.94813,99,4,90,0.94,1,56,No
190267,918866,Manhattan,40.76684,-73.95944,169,7,39,0.41,1,44,Yes
190542,920542,Brooklyn,40.68967,-73.95445,160,3,42,0.44,1,355,Yes
190968,922922,Brooklyn,40.67946,-73.96501,215,3,33,0.35,1,156,Yes
190974,874471,Brooklyn,40.66944,-73.98083,130,3,179,2.02,1,273,No
191075,923915,Manhattan,40.72566,-73.97748,110,3,81,0.85,2,274,Yes
193105,936114,Manhattan,40.7709,-73.99181,150,28,43,0.45,2,258,No
193333,302936,Brooklyn,40.71943,-73.95958,65,30,52,0.54,1,276,No
193393,938056,Queens,40.74249,-73.92466,75,2,160,1.68,1,65,Yes
193853,48599,Manhattan,40.74033,-74.00024,149,6,23,0.27,2,0,Yes
194154,936830,Manhattan,40.7969,-73.96128,89,6,35,0.37,1,180,Yes
195123,940724,Manhattan,40.83403,-73.94553,50,1,225,2.35,1,343,No
195233,949221,Brooklyn,40.65513,-73.95641,43,1,401,6.62,2,43,Yes
195240,949221,Brooklyn,40.65589,-73.95539,42,1,72,0.84,2,96,No
195578,304493,Brooklyn,40.70275,-73.94501,85,1,46,0.97,1,59,No
195971,953279,Brooklyn,40.68897,-73.93569,139,3,83,1.19,1,255,Yes
195989,611716,Brooklyn,40.67617,-73.98136,105,1,211,2.21,2,252,Yes
196010,953565,Brooklyn,40.67595,-73.98053,265,5,15,0.16,1,0,Yes
197155,960836,Manhattan,40.76415,-73.99067,149,1,122,1.29,1,20,No
197753,964482,Manhattan,40.83127,-73.94718,68,2,295,3.9,2,188,Yes
197942,289135,Brooklyn,40.68497,-73.95592,99,3,207,2.18,1,304,No
199195,971075,Manhattan,40.82922,-73.94174,75,3,50,0.65,2,38,No
199312,973438,Brooklyn,40.71137,-73.94362,100,2,273,2.85,1,254,Yes
200645,933378,Manhattan,40.76739,-73.9557,90,1,0,,1,0,Yes
200955,568325,Manhattan,40.73089,-73.98195,160,30,25,0.26,1,46,Yes
201992,988350,Brooklyn,40.6755,-73.97859,190,4,105,1.62,1,328,No
202273,918087,Brooklyn,40.68812,-73.94934,67,4,72,0.76,3,0,Yes
203901,1000477,Manhattan,40.7694,-73.9572,190,1,8,0.08,1,0,No
204065,51038,Brooklyn,40.68634,-73.96161,248,2,58,0.61,6,199,No
204833,903686,Brooklyn,40.7093,-73.9497,100,6,8,0.09,1,249,Yes
204959,464506,Manhattan,40.713,-73.99752,95,3,172,1.84,2,64,Yes
205043,1007558,Manhattan,40.75895,-73.9883,150,1,330,7.14,1,111,Yes
205485,1010242,Brooklyn,40.68186,-73.94113,145,3,123,1.29,1,287,No
205735,1011426,Brooklyn,40.68364,-73.91076,41,2,55,0.59,1,286,Yes
205867,1012691,Brooklyn,40.71893,-73.9428,120,4,87,0.99,1,263,No
206071,12221,Bronx,40.82802,-73.92039,50,3,258,2.7,2,276,No
206316,1014639,Brooklyn,40.68765,-73.97073,157,2,4,0.18,1,0,Yes
206772,1017473,Brooklyn,40.71413,-73.96596,195,14,31,0.33,1,263,Yes
206957,1018472,Brooklyn,40.58422,-73.94079,70,4,128,1.34,2,90,Yes
208148,1024355,Brooklyn,40.71973,-73.95582,185,3,14,0.15,1,0,No
208889,1029021,Brooklyn,40.69025,-73.93323,145,3,30,0.32,3,11,Yes
209310,1031148,Queens,40.73826,-73.92458,50,28,258,2.9,1,287,No
211078,306739,Brooklyn,40.73049,-73.96115,185,3,228,2.39,3,1,No
211974,272730,Manhattan,40.72956,-73.97903,250,1,60,0.65,1,0,Yes
212109,666271,Manhattan,40.73854,-74.00821,80,90,9,0.2,1,338,Yes
212178,1094178,Manhattan,40.75877,-73.98863,230,2,179,1.88,1,44,Yes
212544,1096084,Brooklyn,40.67688,-73.9859,100,7,9,0.1,1,0,No
213272,293130,Brooklyn,40.70051,-73.92204,40,1,1,0.37,1,5,Yes
213330,800223,Manhattan,40.71712,-73.98898,200,30,25,0.49,1,0,No
214917,1109658,Staten Island,40.60742,-74.14388,80,2,2,0.05,1,158,No
215560,1112560,Brooklyn,40.68741,-73.95741,79,3,152,1.6,3,192,Yes
215784,864735,Queens,40.75627,-73.9211,95,30,24,0.25,8,358,Yes
215907,1114587,Manhattan,40.79816,-73.9619,300,2,45,0.47,3,31,Yes
217580,1121193,Brooklyn,40.61927,-74.0307,100,30,7,0.08,1,241,No
218358,1129218,Manhattan,40.8078,-73.95208,80,7,19,0.35,1,285,Yes
219066,447754,Brooklyn,40.61922,-73.99399,110,1,24,0.26,1,183,No
219482,759583,Brooklyn,40.68275,-73.96148,172,4,8,0.09,2,189,No
219793,1138692,Manhattan,40.71813,-73.98416,199,1,29,0.31,2,162,Yes
219818,1138692,Manhattan,40.71892,-73.98401,199,1,14,0.15,2,158,Yes
219922,1139574,Manhattan,40.816,-73.95545,100,1,33,0.38,1,84,Yes
220351,921500,Manhattan,40.82748,-73.95153,55,4,99,1.04,1,260,No
220563,918087,Brooklyn,40.68634,-73.95088,75,3,59,0.62,3,0,Yes
220946,1144415,Manhattan,40.72229,-73.97901,146,3,142,1.5,1,166,No
221043,846050,Manhattan,40.72956,-73.99287,250,2,0,,1,0,No
221097,1146744,Brooklyn,40.72595,-73.95298,116,29,22,0.23,1,335,Yes
221618,4887492,Manhattan,40.71193,-74.00817,150,3,82,0.87,2,90,Yes
222054,22486,Brooklyn,40.68012,-73.97847,120,2,23,0.24,6,342,Yes
222304,1153993,Manhattan,40.74233,-73.99865,199,4,32,0.34,1,28,No
223930,1164642,Brooklyn,40.67424,-73.96665,150,5,24,0.25,1,363,Yes
224004,1165231,Manhattan,40.80486,-73.95298,69,1,59,0.63,2,86,No
224006,1165231,Manhattan,40.80307,-73.95048,300,55,6,0.08,2,83,No
224510,991380,Brooklyn,40.68653,-73.98562,230,4,18,0.21,1,0,Yes
225297,1173599,Manhattan,40.74267,-73.98569,125,4,3,0.03,1,0,Yes
225306,1112560,Brooklyn,40.68749,-73.95494,79,3,115,1.21,3,264,Yes
225887,663879,Brooklyn,40.68645,-73.97538,130,3,154,1.63,2,305,No
225926,1177497,Brooklyn,40.68999,-73.96711,239,1,164,1.73,11,356,Yes
225976,1177947,Staten Island,40.61077,-74.06824,75,6,76,0.8,1,278,No
226021,815977,Brooklyn,40.71126,-73.94576,220,3,116,1.23,2,135,No
227715,209460,Brooklyn,40.67855,-73.94949,80,3,234,2.47,4,308,Yes
227735,1187935,Manhattan,40.72416,-73.9853,288,2,120,1.27,1,229,Yes
228317,1191142,Brooklyn,40.68516,-73.92521,135,4,82,0.87,1,273,Yes
228496,1192424,Manhattan,40.73507,-74.00048,225,3,13,0.15,1,83,No
228517,1192610,Manhattan,40.71611,-73.99828,110,30,59,0.64,1,281,Yes
228925,1194377,Brooklyn,40.67964,-73.93946,100,7,63,1.87,1,321,No
228979,1190088,Manhattan,40.76189,-73.99,130,2,52,0.55,1,303,No
229367,1097545,Manhattan,40.72645,-73.98035,89,1,278,2.95,3,192,Yes
229874,507304,Brooklyn,40.66293,-73.99833,200,5,1,0.01,1,0,Yes
230321,1203500,Brooklyn,40.69046,-73.95167,80,2,35,0.4,1,36,Yes
230854,12221,Bronx,40.83001,-73.92158,50,5,235,2.49,2,271,No
230877,292204,Manhattan,40.79239,-73.94535,135,28,115,1.21,2,341,Yes
230956,1207399,Manhattan,40.72709,-73.98274,90,1,109,1.15,1,333,No
231414,1184442,Manhattan,40.72599,-74.00168,270,5,1,0.01,1,210,No
232612,1217241,Brooklyn,40.68309,-73.94219,110,3,305,3.24,1,231,Yes
232618,763420,Manhattan,40.79442,-73.93433,145,1,102,1.52,1,308,Yes
233189,1220414,Manhattan,40.76166,-73.99675,179,30,83,0.88,1,292,Yes
233638,1012895,Queens,40.70163,-73.90867,55,1,19,0.25,1,311,No
233662,1223568,Manhattan,40.75575,-73.96842,110,2,61,0.65,1,264,Yes
234184,902054,Manhattan,40.80903,-73.94197,325,5,89,0.94,1,153,No
234870,1229984,Queens,40.74581,-73.95295,75,30,65,0.74,3,219,No
235552,1234405,Brooklyn,40.66414,-73.98574,300,1,40,0.44,1,0,Yes
235651,83257,Manhattan,40.74,-74.00381,130,30,80,0.86,2,332,Yes
235951,1236070,Manhattan,40.75348,-73.97065,190,30,136,1.45,1,120,Yes
235960,1236817,Manhattan,40.72066,-73.98506,200,3,100,1.06,1,191,No
236671,1240820,Brooklyn,40.71746,-73.95497,180,2,125,1.36,3,248,Yes
236788,4166168,Brooklyn,40.70257,-73.9847,350,5,40,0.5,1,67,No
236806,1151987,Manhattan,40.72264,-73.9837,160,4,0,,1,0,No
237127,1146958,Manhattan,40.73833,-73.98186,195,30,139,1.59,4,325,Yes
237210,1243192,Manhattan,40.73268,-73.99255,241,30,0,,1,249,Yes
239055,65064,Manhattan,40.71892,-73.99628,300,7,2,0.03,1,0,Yes
239733,1256874,Queens,40.77679,-73.91687,75,28,49,0.53,1,313,No
239766,1257309,Manhattan,40.71693,-73.98948,100,5,8,0.11,1,0,Yes
239826,1257760,Manhattan,40.73685,-73.98359,399,1,0,,1,12,No
239883,136962,Brooklyn,40.68501,-73.97019,85,5,124,1.32,1,69,No
239899,1258363,Brooklyn,40.66068,-73.96003,80,21,5,0.12,1,0,Yes
240800,1263176,Brooklyn,40.67722,-73.96542,55,1,147,1.57,1,293,Yes
241140,1177497,Brooklyn,40.68975,-73.96703,438,1,43,0.46,11,363,Yes
241159,1264655,Brooklyn,40.69221,-73.95866,110,6,8,0.33,1,4,No
241862,1269455,Manhattan,40.72969,-74.00635,200,2,37,0.39,1,257,Yes
242532,1177497,Brooklyn,40.6893,-73.96602,279,1,120,1.28,11,362,No
242643,1273825,Brooklyn,40.70832,-73.94157,137,1,24,0.29,1,0,No
243229,1276497,Brooklyn,40.68016,-73.94878,280,3,5,0.05,1,365,Yes
243708,288711,Brooklyn,40.70875,-73.95508,199,30,242,2.59,1,102,Yes
245504,714200,Manhattan,40.85888,-73.92886,71,4,229,2.45,1,26,Yes
245544,1260921,Bronx,40.8679,-73.90023,42,2,108,1.36,2,302,No
245574,1288460,Brooklyn,40.6889,-73.95383,180,2,181,1.92,1,280,Yes
245607,825022,Manhattan,40.75127,-73.99637,226,5,34,0.39,1,302,No
246134,283604,Brooklyn,40.67607,-73.94421,85,3,5,0.05,1,281,No
246351,1292250,Manhattan,40.73834,-73.9823,135,1,5,0.06,1,0,Yes
246916,3647,Queens,40.7347,-73.88066,79,4,60,0.64,2,297,Yes
246938,936630,Manhattan,40.71876,-73.98851,154,1,238,2.59,1,246,Yes
248865,417504,Brooklyn,40.73787,-73.95385,199,3,34,0.37,28,60,No
248871,605463,Manhattan,40.73066,-74.00287,700,3,131,1.4,4,296,Yes
249414,1306587,Manhattan,40.73291,-74.00059,246,4,6,0.16,1,0,No
249618,1307773,Manhattan,40.85099,-73.92822,125,60,4,0.06,1,364,No
249867,758441,Brooklyn,40.68707,-73.91918,100,1,7,0.08,4,281,Yes
250259,1311398,Brooklyn,40.7184,-73.96019,295,5,125,3.04,1,0,Yes
250311,945499,Brooklyn,40.67495,-73.95563,150,3,0,,1,0,Yes
250323,1311870,Manhattan,40.71582,-73.99902,119,1,49,0.58,1,0,No
250536,1313306,Manhattan,40.81068,-73.94288,125,1,11,0.12,2,365,Yes
250537,1313306,Manhattan,40.81122,-73.94279,400,5,0,,2,365,No
250801,1314834,Manhattan,40.73129,-73.99944,850,3,107,1.15,1,249,No
251262,1278802,Brooklyn,40.71628,-73.95737,129,2,241,2.6,1,303,Yes
251277,1317343,Manhattan,40.78558,-73.9726,140,1,176,1.89,1,300,Yes
252076,297769,Manhattan,40.7146,-73.991,115,4,151,1.63,2,323,Yes
252607,1325961,Manhattan,40.79493,-73.94462,200,3,49,0.53,2,0,No
253332,552343,Brooklyn,40.6623,-73.99049,96,120,13,0.14,1,204,Yes
253466,417504,Brooklyn,40.73693,-73.95284,199,3,33,0.47,28,60,No
253471,417504,Brooklyn,40.73641,-73.9533,199,3,24,0.32,28,84,No
253475,417504,Brooklyn,40.73794,-73.95254,199,3,59,0.66,28,60,Yes
253548,1331493,Brooklyn,40.58147,-73.96726,69,1,2,0.04,1,303,Yes
253590,1331850,Manhattan,40.79771,-73.96323,185,2,16,0.23,1,261,Yes
253623,1332108,Manhattan,40.81512,-73.94692,81,2,72,0.77,1,0,No
253800,417504,Brooklyn,40.7373,-73.95323,199,3,24,0.26,28,60,Yes
253803,417504,Brooklyn,40.73708,-73.95271,199,3,23,0.26,28,60,No
253806,417504,Brooklyn,40.73652,-73.95236,199,3,43,0.47,28,60,No
253811,417504,Brooklyn,40.73693,-73.95316,199,3,30,0.32,28,56,Yes
253815,417504,Brooklyn,40.73784,-73.95324,199,3,39,0.44,28,84,Yes
253828,417504,Brooklyn,40.73674,-73.95247,349,3,8,0.09,28,58,Yes
253839,417504,Brooklyn,40.73783,-73.95259,249,3,3,0.03,28,60,No
253842,417504,Brooklyn,40.73714,-73.95296,299,3,6,0.1,28,60,Yes
253846,417504,Brooklyn,40.73731,-73.9545,179,3,4,0.05,28,81,No
254131,1267021,Queens,40.74965,-73.89344,54,5,56,0.66,3,365,No
254168,417504,Brooklyn,40.73793,-73.95316,599,3,7,0.08,28,60,Yes
254409,1336542,Brooklyn,40.68197,-73.96549,110,1,2,0.03,1,0,Yes
